sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,tipo_empate,pilotos_empatados
8,1,99,6,1,7,399,399,372,duplo,Norris & Piastri
8,1,99,6,1,8,399,399,370,duplo,Norris & Piastri
8,1,99,6,1,9,399,399,368,duplo,Norris & Piastri
8,1,99,6,1,10,399,399,367,duplo,Norris & Piastri
8,1,99,6,1,99,399,399,366,duplo,Norris & Piastri
8,1,99,10,2,1,392,392,391,duplo,Norris & Piastri
8,1,99,10,2,3,392,392,381,duplo,Norris & Piastri
8,1,99,10,2,4,392,392,378,duplo,Norris & Piastri
8,1,99,10,2,5,392,392,376,duplo,Norris & Piastri
8,1,99,10,2,6,392,392,374,duplo,Norris & Piastri
8,1,99,10,2,7,392,392,372,duplo,Norris & Piastri
8,1,99,10,2,8,392,392,370,duplo,Norris & Piastri
8,1,99,10,2,9,392,392,368,duplo,Norris & Piastri
8,1,99,10,2,99,392,392,366,duplo,Norris & Piastri
8,1,99,99,3,1,391,389,391,duplo,Norris & Verstappen
8,1,99,99,4,1,391,386,391,duplo,Norris & Verstappen
8,1,99,99,5,1,391,384,391,duplo,Norris & Verstappen
8,1,99,99,6,1,391,382,391,duplo,Norris & Verstappen
8,1,99,99,7,1,391,380,391,duplo,Norris & Verstappen
8,1,99,99,8,1,391,378,391,duplo,Norris & Verstappen
8,1,99,99,9,1,391,376,391,duplo,Norris & Verstappen
8,1,99,99,10,1,391,375,391,duplo,Norris & Verstappen
8,1,99,99,99,1,391,374,391,duplo,Norris & Verstappen
8,2,1,6,2,1,399,391,399,duplo,Norris & Verstappen
8,2,1,6,3,1,399,388,399,duplo,Norris & Verstappen
8,2,1,6,4,1,399,385,399,duplo,Norris & Verstappen
8,2,1,6,5,1,399,383,399,duplo,Norris & Verstappen
8,2,1,6,7,1,399,379,399,duplo,Norris & Verstappen
8,2,1,6,8,1,399,377,399,duplo,Norris & Verstappen
8,2,1,6,9,1,399,375,399,duplo,Norris & Verstappen
8,2,1,6,10,1,399,374,399,duplo,Norris & Verstappen
8,2,1,6,99,1,399,373,399,duplo,Norris & Verstappen
8,2,1,10,3,2,392,388,392,duplo,Norris & Verstappen
8,2,1,10,4,2,392,385,392,duplo,Norris & Verstappen
8,2,1,10,5,2,392,383,392,duplo,Norris & Verstappen
8,2,1,10,6,2,392,381,392,duplo,Norris & Verstappen
8,2,1,10,7,2,392,379,392,duplo,Norris & Verstappen
8,2,1,10,8,2,392,377,392,duplo,Norris & Verstappen
8,2,1,10,9,2,392,375,392,duplo,Norris & Verstappen
8,2,1,10,99,2,392,373,392,duplo,Norris & Verstappen
8,2,1,99,2,3,391,391,389,duplo,Norris & Piastri
8,2,1,99,2,4,391,391,386,duplo,Norris & Piastri
8,2,1,99,2,5,391,391,384,duplo,Norris & Piastri
8,2,1,99,2,6,391,391,382,duplo,Norris & Piastri
8,2,1,99,2,7,391,391,380,duplo,Norris & Piastri
8,2,1,99,2,8,391,391,378,duplo,Norris & Piastri
8,2,1,99,2,9,391,391,376,duplo,Norris & Piastri
8,2,1,99,2,10,391,391,375,duplo,Norris & Piastri
8,2,1,99,2,99,391,391,374,duplo,Norris & Piastri
8,2,3,7,2,1,397,391,397,duplo,Norris & Verstappen
8,2,3,7,3,1,397,388,397,duplo,Norris & Verstappen
8,2,3,7,4,1,397,385,397,duplo,Norris & Verstappen
8,2,3,7,5,1,397,383,397,duplo,Norris & Verstappen
8,2,3,7,6,1,397,381,397,duplo,Norris & Verstappen
8,2,3,7,8,1,397,377,397,duplo,Norris & Verstappen
8,2,3,7,9,1,397,375,397,duplo,Norris & Verstappen
8,2,3,7,10,1,397,374,397,duplo,Norris & Verstappen
8,2,3,7,99,1,397,373,397,duplo,Norris & Verstappen
8,2,3,99,2,3,391,391,387,duplo,Norris & Piastri
8,2,3,99,2,4,391,391,384,duplo,Norris & Piastri
8,2,3,99,2,5,391,391,382,duplo,Norris & Piastri
8,2,3,99,2,6,391,391,380,duplo,Norris & Piastri
8,2,3,99,2,7,391,391,378,duplo,Norris & Piastri
8,2,3,99,2,8,391,391,376,duplo,Norris & Piastri
8,2,3,99,2,9,391,391,374,duplo,Norris & Piastri
8,2,3,99,2,10,391,391,373,duplo,Norris & Piastri
8,2,3,99,2,99,391,391,372,duplo,Norris & Piastri
8,2,4,99,2,3,391,391,386,duplo,Norris & Piastri
8,2,4,99,2,4,391,391,383,duplo,Norris & Piastri
8,2,4,99,2,5,391,391,381,duplo,Norris & Piastri
8,2,4,99,2,6,391,391,379,duplo,Norris & Piastri
8,2,4,99,2,7,391,391,377,duplo,Norris & Piastri
8,2,4,99,2,8,391,391,375,duplo,Norris & Piastri
8,2,4,99,2,9,391,391,373,duplo,Norris & Piastri
8,2,4,99,2,10,391,391,372,duplo,Norris & Piastri
8,2,4,99,2,99,391,391,371,duplo,Norris & Piastri
8,2,5,8,2,1,395,391,395,duplo,Norris & Verstappen
8,2,5,8,3,1,395,388,395,duplo,Norris & Verstappen
8,2,5,8,4,1,395,385,395,duplo,Norris & Verstappen
8,2,5,8,5,1,395,383,395,duplo,Norris & Verstappen
8,2,5,8,6,1,395,381,395,duplo,Norris & Verstappen
8,2,5,8,7,1,395,379,395,duplo,Norris & Verstappen
8,2,5,8,9,1,395,375,395,duplo,Norris & Verstappen
8,2,5,8,10,1,395,374,395,duplo,Norris & Verstappen
8,2,5,8,99,1,395,373,395,duplo,Norris & Verstappen
8,2,5,99,2,3,391,391,385,duplo,Norris & Piastri
8,2,5,99,2,4,391,391,382,duplo,Norris & Piastri
8,2,5,99,2,5,391,391,380,duplo,Norris & Piastri
8,2,5,99,2,6,391,391,378,duplo,Norris & Piastri
8,2,5,99,2,7,391,391,376,duplo,Norris & Piastri
8,2,5,99,2,8,391,391,374,duplo,Norris & Piastri
8,2,5,99,2,9,391,391,372,duplo,Norris & Piastri
8,2,5,99,2,10,391,391,371,duplo,Norris & Piastri
8,2,5,99,2,99,391,391,370,duplo,Norris & Piastri
8,2,6,99,2,3,391,391,384,duplo,Norris & Piastri
8,2,6,99,2,4,391,391,381,duplo,Norris & Piastri
8,2,6,99,2,5,391,391,379,duplo,Norris & Piastri
8,2,6,99,2,6,391,391,377,duplo,Norris & Piastri
8,2,6,99,2,7,391,391,375,duplo,Norris & Piastri
8,2,6,99,2,8,391,391,373,duplo,Norris & Piastri
8,2,6,99,2,9,391,391,371,duplo,Norris & Piastri
8,2,6,99,2,10,391,391,370,duplo,Norris & Piastri
8,2,6,99,2,99,391,391,369,duplo,Norris & Piastri
8,2,7,9,2,1,393,391,393,duplo,Norris & Verstappen
8,2,7,9,3,1,393,388,393,duplo,Norris & Verstappen
8,2,7,9,4,1,393,385,393,duplo,Norris & Verstappen
8,2,7,9,5,1,393,383,393,duplo,Norris & Verstappen
8,2,7,9,6,1,393,381,393,duplo,Norris & Verstappen
8,2,7,9,7,1,393,379,393,duplo,Norris & Verstappen
8,2,7,9,8,1,393,377,393,duplo,Norris & Verstappen
8,2,7,9,10,1,393,374,393,duplo,Norris & Verstappen
8,2,7,9,99,1,393,373,393,duplo,Norris & Verstappen
8,2,7,99,2,3,391,391,383,duplo,Norris & Piastri
8,2,7,99,2,4,391,391,380,duplo,Norris & Piastri
8,2,7,99,2,5,391,391,378,duplo,Norris & Piastri
8,2,7,99,2,6,391,391,376,duplo,Norris & Piastri
8,2,7,99,2,7,391,391,374,duplo,Norris & Piastri
8,2,7,99,2,8,391,391,372,duplo,Norris & Piastri
8,2,7,99,2,9,391,391,370,duplo,Norris & Piastri
8,2,7,99,2,10,391,391,369,duplo,Norris & Piastri
8,2,7,99,2,99,391,391,368,duplo,Norris & Piastri
8,2,99,99,2,1,391,391,391,triplo,Norris & Piastri & Verstappen
8,2,99,99,2,3,391,391,381,duplo,Norris & Piastri
8,2,99,99,2,4,391,391,378,duplo,Norris & Piastri
8,2,99,99,2,5,391,391,376,duplo,Norris & Piastri
8,2,99,99,2,6,391,391,374,duplo,Norris & Piastri
8,2,99,99,2,7,391,391,372,duplo,Norris & Piastri
8,2,99,99,2,8,391,391,370,duplo,Norris & Piastri
8,2,99,99,2,9,391,391,368,duplo,Norris & Piastri
8,2,99,99,2,10,391,391,367,duplo,Norris & Piastri
8,2,99,99,2,99,391,391,366,duplo,Norris & Piastri
8,2,99,99,3,1,391,388,391,duplo,Norris & Verstappen
8,2,99,99,4,1,391,385,391,duplo,Norris & Verstappen
8,2,99,99,5,1,391,383,391,duplo,Norris & Verstappen
8,2,99,99,6,1,391,381,391,duplo,Norris & Verstappen
8,2,99,99,7,1,391,379,391,duplo,Norris & Verstappen
8,2,99,99,8,1,391,377,391,duplo,Norris & Verstappen
8,2,99,99,9,1,391,375,391,duplo,Norris & Verstappen
8,2,99,99,10,1,391,374,391,duplo,Norris & Verstappen
8,2,99,99,99,1,391,373,391,duplo,Norris & Verstappen
8,3,1,6,2,1,399,390,399,duplo,Norris & Verstappen
8,3,1,6,3,1,399,387,399,duplo,Norris & Verstappen
8,3,1,6,4,1,399,384,399,duplo,Norris & Verstappen
8,3,1,6,5,1,399,382,399,duplo,Norris & Verstappen
8,3,1,6,7,1,399,378,399,duplo,Norris & Verstappen
8,3,1,6,8,1,399,376,399,duplo,Norris & Verstappen
8,3,1,6,9,1,399,374,399,duplo,Norris & Verstappen
8,3,1,6,10,1,399,373,399,duplo,Norris & Verstappen
8,3,1,6,99,1,399,372,399,duplo,Norris & Verstappen
8,3,1,7,1,2,397,397,392,duplo,Norris & Piastri
8,3,1,7,1,3,397,397,389,duplo,Norris & Piastri
8,3,1,7,1,4,397,397,386,duplo,Norris & Piastri
8,3,1,7,1,5,397,397,384,duplo,Norris & Piastri
8,3,1,7,1,6,397,397,382,duplo,Norris & Piastri
8,3,1,7,1,8,397,397,378,duplo,Norris & Piastri
8,3,1,7,1,9,397,397,376,duplo,Norris & Piastri
8,3,1,7,1,10,397,397,375,duplo,Norris & Piastri
8,3,1,7,1,99,397,397,374,duplo,Norris & Piastri
8,3,1,10,3,2,392,387,392,duplo,Norris & Verstappen
8,3,1,10,4,2,392,384,392,duplo,Norris & Verstappen
8,3,1,10,5,2,392,382,392,duplo,Norris & Verstappen
8,3,1,10,6,2,392,380,392,duplo,Norris & Verstappen
8,3,1,10,7,2,392,378,392,duplo,Norris & Verstappen
8,3,1,10,8,2,392,376,392,duplo,Norris & Verstappen
8,3,1,10,9,2,392,374,392,duplo,Norris & Verstappen
8,3,1,10,99,2,392,372,392,duplo,Norris & Verstappen
8,3,2,7,1,2,397,397,391,duplo,Norris & Piastri
8,3,2,7,1,3,397,397,388,duplo,Norris & Piastri
8,3,2,7,1,4,397,397,385,duplo,Norris & Piastri
8,3,2,7,1,5,397,397,383,duplo,Norris & Piastri
8,3,2,7,1,6,397,397,381,duplo,Norris & Piastri
8,3,2,7,1,8,397,397,377,duplo,Norris & Piastri
8,3,2,7,1,9,397,397,375,duplo,Norris & Piastri
8,3,2,7,1,10,397,397,374,duplo,Norris & Piastri
8,3,2,7,1,99,397,397,373,duplo,Norris & Piastri
8,3,2,99,3,2,391,387,391,duplo,Norris & Verstappen
8,3,2,99,4,2,391,384,391,duplo,Norris & Verstappen
8,3,2,99,5,2,391,382,391,duplo,Norris & Verstappen
8,3,2,99,6,2,391,380,391,duplo,Norris & Verstappen
8,3,2,99,7,2,391,378,391,duplo,Norris & Verstappen
8,3,2,99,8,2,391,376,391,duplo,Norris & Verstappen
8,3,2,99,9,2,391,374,391,duplo,Norris & Verstappen
8,3,2,99,10,2,391,373,391,duplo,Norris & Verstappen
8,3,2,99,99,2,391,372,391,duplo,Norris & Verstappen
8,3,4,7,1,2,397,397,389,duplo,Norris & Piastri
8,3,4,7,1,3,397,397,386,duplo,Norris & Piastri
8,3,4,7,1,4,397,397,383,duplo,Norris & Piastri
8,3,4,7,1,5,397,397,381,duplo,Norris & Piastri
8,3,4,7,1,6,397,397,379,duplo,Norris & Piastri
8,3,4,7,1,8,397,397,375,duplo,Norris & Piastri
8,3,4,7,1,9,397,397,373,duplo,Norris & Piastri
8,3,4,7,1,10,397,397,372,duplo,Norris & Piastri
8,3,4,7,1,99,397,397,371,duplo,Norris & Piastri
8,3,5,7,1,2,397,397,388,duplo,Norris & Piastri
8,3,5,7,1,3,397,397,385,duplo,Norris & Piastri
8,3,5,7,1,4,397,397,382,duplo,Norris & Piastri
8,3,5,7,1,5,397,397,380,duplo,Norris & Piastri
8,3,5,7,1,6,397,397,378,duplo,Norris & Piastri
8,3,5,7,1,8,397,397,374,duplo,Norris & Piastri
8,3,5,7,1,9,397,397,372,duplo,Norris & Piastri
8,3,5,7,1,10,397,397,371,duplo,Norris & Piastri
8,3,5,7,1,99,397,397,370,duplo,Norris & Piastri
8,3,5,8,2,1,395,390,395,duplo,Norris & Verstappen
8,3,5,8,3,1,395,387,395,duplo,Norris & Verstappen
8,3,5,8,4,1,395,384,395,duplo,Norris & Verstappen
8,3,5,8,5,1,395,382,395,duplo,Norris & Verstappen
8,3,5,8,6,1,395,380,395,duplo,Norris & Verstappen
8,3,5,8,7,1,395,378,395,duplo,Norris & Verstappen
8,3,5,8,9,1,395,374,395,duplo,Norris & Verstappen
8,3,5,8,10,1,395,373,395,duplo,Norris & Verstappen
8,3,5,8,99,1,395,372,395,duplo,Norris & Verstappen
8,3,6,7,1,2,397,397,387,duplo,Norris & Piastri
8,3,6,7,1,3,397,397,384,duplo,Norris & Piastri
8,3,6,7,1,4,397,397,381,duplo,Norris & Piastri
8,3,6,7,1,5,397,397,379,duplo,Norris & Piastri
8,3,6,7,1,6,397,397,377,duplo,Norris & Piastri
8,3,6,7,1,8,397,397,373,duplo,Norris & Piastri
8,3,6,7,1,9,397,397,371,duplo,Norris & Piastri
8,3,6,7,1,10,397,397,370,duplo,Norris & Piastri
8,3,6,7,1,99,397,397,369,duplo,Norris & Piastri
8,3,7,7,1,2,397,397,386,duplo,Norris & Piastri
8,3,7,7,1,3,397,397,383,duplo,Norris & Piastri
8,3,7,7,1,4,397,397,380,duplo,Norris & Piastri
8,3,7,7,1,5,397,397,378,duplo,Norris & Piastri
8,3,7,7,1,6,397,397,376,duplo,Norris & Piastri
8,3,7,7,1,8,397,397,372,duplo,Norris & Piastri
8,3,7,7,1,9,397,397,370,duplo,Norris & Piastri
8,3,7,7,1,10,397,397,369,duplo,Norris & Piastri
8,3,7,7,1,99,397,397,368,duplo,Norris & Piastri
8,3,7,9,2,1,393,390,393,duplo,Norris & Verstappen
8,3,7,9,3,1,393,387,393,duplo,Norris & Verstappen
8,3,7,9,4,1,393,384,393,duplo,Norris & Verstappen
8,3,7,9,5,1,393,382,393,duplo,Norris & Verstappen
8,3,7,9,6,1,393,380,393,duplo,Norris & Verstappen
8,3,7,9,7,1,393,378,393,duplo,Norris & Verstappen
8,3,7,9,8,1,393,376,393,duplo,Norris & Verstappen
8,3,7,9,10,1,393,373,393,duplo,Norris & Verstappen
8,3,7,9,99,1,393,372,393,duplo,Norris & Verstappen
8,3,99,7,1,2,397,397,384,duplo,Norris & Piastri
8,3,99,7,1,3,397,397,381,duplo,Norris & Piastri
8,3,99,7,1,4,397,397,378,duplo,Norris & Piastri
8,3,99,7,1,5,397,397,376,duplo,Norris & Piastri
8,3,99,7,1,6,397,397,374,duplo,Norris & Piastri
8,3,99,7,1,8,397,397,370,duplo,Norris & Piastri
8,3,99,7,1,9,397,397,368,duplo,Norris & Piastri
8,3,99,7,1,10,397,397,367,duplo,Norris & Piastri
8,3,99,7,1,99,397,397,366,duplo,Norris & Piastri
8,3,99,99,2,1,391,390,391,duplo,Norris & Verstappen
8,3,99,99,3,1,391,387,391,duplo,Norris & Verstappen
8,3,99,99,4,1,391,384,391,duplo,Norris & Verstappen
8,3,99,99,5,1,391,382,391,duplo,Norris & Verstappen
8,3,99,99,6,1,391,380,391,duplo,Norris & Verstappen
8,3,99,99,7,1,391,378,391,duplo,Norris & Verstappen
8,3,99,99,8,1,391,376,391,duplo,Norris & Verstappen
8,3,99,99,9,1,391,374,391,duplo,Norris & Verstappen
8,3,99,99,10,1,391,373,391,duplo,Norris & Verstappen
8,3,99,99,99,1,391,372,391,duplo,Norris & Verstappen
8,4,1,6,2,1,399,389,399,duplo,Norris & Verstappen
8,4,1,6,3,1,399,386,399,duplo,Norris & Verstappen
8,4,1,6,4,1,399,383,399,duplo,Norris & Verstappen
8,4,1,6,5,1,399,381,399,duplo,Norris & Verstappen
8,4,1,6,7,1,399,377,399,duplo,Norris & Verstappen
8,4,1,6,8,1,399,375,399,duplo,Norris & Verstappen
8,4,1,6,9,1,399,373,399,duplo,Norris & Verstappen
8,4,1,6,10,1,399,372,399,duplo,Norris & Verstappen
8,4,1,6,99,1,399,371,399,duplo,Norris & Verstappen
8,4,1,10,3,2,392,386,392,duplo,Norris & Verstappen
8,4,1,10,4,2,392,383,392,duplo,Norris & Verstappen
8,4,1,10,5,2,392,381,392,duplo,Norris & Verstappen
8,4,1,10,6,2,392,379,392,duplo,Norris & Verstappen
8,4,1,10,7,2,392,377,392,duplo,Norris & Verstappen
8,4,1,10,8,2,392,375,392,duplo,Norris & Verstappen
8,4,1,10,9,2,392,373,392,duplo,Norris & Verstappen
8,4,1,10,99,2,392,371,392,duplo,Norris & Verstappen
8,4,2,99,3,2,391,386,391,duplo,Norris & Verstappen
8,4,2,99,4,2,391,383,391,duplo,Norris & Verstappen
8,4,2,99,5,2,391,381,391,duplo,Norris & Verstappen
8,4,2,99,6,2,391,379,391,duplo,Norris & Verstappen
8,4,2,99,7,2,391,377,391,duplo,Norris & Verstappen
8,4,2,99,8,2,391,375,391,duplo,Norris & Verstappen
8,4,2,99,9,2,391,373,391,duplo,Norris & Verstappen
8,4,2,99,10,2,391,372,391,duplo,Norris & Verstappen
8,4,2,99,99,2,391,371,391,duplo,Norris & Verstappen
8,4,3,7,2,1,397,389,397,duplo,Norris & Verstappen
8,4,3,7,3,1,397,386,397,duplo,Norris & Verstappen
8,4,3,7,4,1,397,383,397,duplo,Norris & Verstappen
8,4,3,7,5,1,397,381,397,duplo,Norris & Verstappen
8,4,3,7,6,1,397,379,397,duplo,Norris & Verstappen
8,4,3,7,8,1,397,375,397,duplo,Norris & Verstappen
8,4,3,7,9,1,397,373,397,duplo,Norris & Verstappen
8,4,3,7,10,1,397,372,397,duplo,Norris & Verstappen
8,4,3,7,99,1,397,371,397,duplo,Norris & Verstappen
8,4,5,8,2,1,395,389,395,duplo,Norris & Verstappen
8,4,5,8,3,1,395,386,395,duplo,Norris & Verstappen
8,4,5,8,4,1,395,383,395,duplo,Norris & Verstappen
8,4,5,8,5,1,395,381,395,duplo,Norris & Verstappen
8,4,5,8,6,1,395,379,395,duplo,Norris & Verstappen
8,4,5,8,7,1,395,377,395,duplo,Norris & Verstappen
8,4,5,8,9,1,395,373,395,duplo,Norris & Verstappen
8,4,5,8,10,1,395,372,395,duplo,Norris & Verstappen
8,4,5,8,99,1,395,371,395,duplo,Norris & Verstappen
8,4,7,9,2,1,393,389,393,duplo,Norris & Verstappen
8,4,7,9,3,1,393,386,393,duplo,Norris & Verstappen
8,4,7,9,4,1,393,383,393,duplo,Norris & Verstappen
8,4,7,9,5,1,393,381,393,duplo,Norris & Verstappen
8,4,7,9,6,1,393,379,393,duplo,Norris & Verstappen
8,4,7,9,7,1,393,377,393,duplo,Norris & Verstappen
8,4,7,9,8,1,393,375,393,duplo,Norris & Verstappen
8,4,7,9,10,1,393,372,393,duplo,Norris & Verstappen
8,4,7,9,99,1,393,371,393,duplo,Norris & Verstappen
8,4,99,99,2,1,391,389,391,duplo,Norris & Verstappen
8,4,99,99,3,1,391,386,391,duplo,Norris & Verstappen
8,4,99,99,4,1,391,383,391,duplo,Norris & Verstappen
8,4,99,99,5,1,391,381,391,duplo,Norris & Verstappen
8,4,99,99,6,1,391,379,391,duplo,Norris & Verstappen
8,4,99,99,7,1,391,377,391,duplo,Norris & Verstappen
8,4,99,99,8,1,391,375,391,duplo,Norris & Verstappen
8,4,99,99,9,1,391,373,391,duplo,Norris & Verstappen
8,4,99,99,10,1,391,372,391,duplo,Norris & Verstappen
8,4,99,99,99,1,391,371,391,duplo,Norris & Verstappen
8,5,1,6,2,1,399,388,399,duplo,Norris & Verstappen
8,5,1,6,3,1,399,385,399,duplo,Norris & Verstappen
8,5,1,6,4,1,399,382,399,duplo,Norris & Verstappen
8,5,1,6,5,1,399,380,399,duplo,Norris & Verstappen
8,5,1,6,7,1,399,376,399,duplo,Norris & Verstappen
8,5,1,6,8,1,399,374,399,duplo,Norris & Verstappen
8,5,1,6,9,1,399,372,399,duplo,Norris & Verstappen
8,5,1,6,10,1,399,371,399,duplo,Norris & Verstappen
8,5,1,6,99,1,399,370,399,duplo,Norris & Verstappen
8,5,1,8,1,2,395,395,392,duplo,Norris & Piastri
8,5,1,8,1,3,395,395,389,duplo,Norris & Piastri
8,5,1,8,1,4,395,395,386,duplo,Norris & Piastri
8,5,1,8,1,5,395,395,384,duplo,Norris & Piastri
8,5,1,8,1,6,395,395,382,duplo,Norris & Piastri
8,5,1,8,1,7,395,395,380,duplo,Norris & Piastri
8,5,1,8,1,9,395,395,376,duplo,Norris & Piastri
8,5,1,8,1,10,395,395,375,duplo,Norris & Piastri
8,5,1,8,1,99,395,395,374,duplo,Norris & Piastri
8,5,1,10,3,2,392,385,392,duplo,Norris & Verstappen
8,5,1,10,4,2,392,382,392,duplo,Norris & Verstappen
8,5,1,10,5,2,392,380,392,duplo,Norris & Verstappen
8,5,1,10,6,2,392,378,392,duplo,Norris & Verstappen
8,5,1,10,7,2,392,376,392,duplo,Norris & Verstappen
8,5,1,10,8,2,392,374,392,duplo,Norris & Verstappen
8,5,1,10,9,2,392,372,392,duplo,Norris & Verstappen
8,5,1,10,99,2,392,370,392,duplo,Norris & Verstappen
8,5,2,8,1,2,395,395,391,duplo,Norris & Piastri
8,5,2,8,1,3,395,395,388,duplo,Norris & Piastri
8,5,2,8,1,4,395,395,385,duplo,Norris & Piastri
8,5,2,8,1,5,395,395,383,duplo,Norris & Piastri
8,5,2,8,1,6,395,395,381,duplo,Norris & Piastri
8,5,2,8,1,7,395,395,379,duplo,Norris & Piastri
8,5,2,8,1,9,395,395,375,duplo,Norris & Piastri
8,5,2,8,1,10,395,395,374,duplo,Norris & Piastri
8,5,2,8,1,99,395,395,373,duplo,Norris & Piastri
8,5,2,99,3,2,391,385,391,duplo,Norris & Verstappen
8,5,2,99,4,2,391,382,391,duplo,Norris & Verstappen
8,5,2,99,5,2,391,380,391,duplo,Norris & Verstappen
8,5,2,99,6,2,391,378,391,duplo,Norris & Verstappen
8,5,2,99,7,2,391,376,391,duplo,Norris & Verstappen
8,5,2,99,8,2,391,374,391,duplo,Norris & Verstappen
8,5,2,99,9,2,391,372,391,duplo,Norris & Verstappen
8,5,2,99,10,2,391,371,391,duplo,Norris & Verstappen
8,5,2,99,99,2,391,370,391,duplo,Norris & Verstappen
8,5,3,7,2,1,397,388,397,duplo,Norris & Verstappen
8,5,3,7,3,1,397,385,397,duplo,Norris & Verstappen
8,5,3,7,4,1,397,382,397,duplo,Norris & Verstappen
8,5,3,7,5,1,397,380,397,duplo,Norris & Verstappen
8,5,3,7,6,1,397,378,397,duplo,Norris & Verstappen
8,5,3,7,8,1,397,374,397,duplo,Norris & Verstappen
8,5,3,7,9,1,397,372,397,duplo,Norris & Verstappen
8,5,3,7,10,1,397,371,397,duplo,Norris & Verstappen
8,5,3,7,99,1,397,370,397,duplo,Norris & Verstappen
8,5,3,8,1,2,395,395,390,duplo,Norris & Piastri
8,5,3,8,1,3,395,395,387,duplo,Norris & Piastri
8,5,3,8,1,4,395,395,384,duplo,Norris & Piastri
8,5,3,8,1,5,395,395,382,duplo,Norris & Piastri
8,5,3,8,1,6,395,395,380,duplo,Norris & Piastri
8,5,3,8,1,7,395,395,378,duplo,Norris & Piastri
8,5,3,8,1,9,395,395,374,duplo,Norris & Piastri
8,5,3,8,1,10,395,395,373,duplo,Norris & Piastri
8,5,3,8,1,99,395,395,372,duplo,Norris & Piastri
8,5,4,8,1,2,395,395,389,duplo,Norris & Piastri
8,5,4,8,1,3,395,395,386,duplo,Norris & Piastri
8,5,4,8,1,4,395,395,383,duplo,Norris & Piastri
8,5,4,8,1,5,395,395,381,duplo,Norris & Piastri
8,5,4,8,1,6,395,395,379,duplo,Norris & Piastri
8,5,4,8,1,7,395,395,377,duplo,Norris & Piastri
8,5,4,8,1,9,395,395,373,duplo,Norris & Piastri
8,5,4,8,1,10,395,395,372,duplo,Norris & Piastri
8,5,4,8,1,99,395,395,371,duplo,Norris & Piastri
8,5,6,8,1,2,395,395,387,duplo,Norris & Piastri
8,5,6,8,1,3,395,395,384,duplo,Norris & Piastri
8,5,6,8,1,4,395,395,381,duplo,Norris & Piastri
8,5,6,8,1,5,395,395,379,duplo,Norris & Piastri
8,5,6,8,1,6,395,395,377,duplo,Norris & Piastri
8,5,6,8,1,7,395,395,375,duplo,Norris & Piastri
8,5,6,8,1,9,395,395,371,duplo,Norris & Piastri
8,5,6,8,1,10,395,395,370,duplo,Norris & Piastri
8,5,6,8,1,99,395,395,369,duplo,Norris & Piastri
8,5,7,8,1,2,395,395,386,duplo,Norris & Piastri
8,5,7,8,1,3,395,395,383,duplo,Norris & Piastri
8,5,7,8,1,4,395,395,380,duplo,Norris & Piastri
8,5,7,8,1,5,395,395,378,duplo,Norris & Piastri
8,5,7,8,1,6,395,395,376,duplo,Norris & Piastri
8,5,7,8,1,7,395,395,374,duplo,Norris & Piastri
8,5,7,8,1,9,395,395,370,duplo,Norris & Piastri
8,5,7,8,1,10,395,395,369,duplo,Norris & Piastri
8,5,7,8,1,99,395,395,368,duplo,Norris & Piastri
8,5,7,9,2,1,393,388,393,duplo,Norris & Verstappen
8,5,7,9,3,1,393,385,393,duplo,Norris & Verstappen
8,5,7,9,4,1,393,382,393,duplo,Norris & Verstappen
8,5,7,9,5,1,393,380,393,duplo,Norris & Verstappen
8,5,7,9,6,1,393,378,393,duplo,Norris & Verstappen
8,5,7,9,7,1,393,376,393,duplo,Norris & Verstappen
8,5,7,9,8,1,393,374,393,duplo,Norris & Verstappen
8,5,7,9,10,1,393,371,393,duplo,Norris & Verstappen
8,5,7,9,99,1,393,370,393,duplo,Norris & Verstappen
8,5,99,8,1,2,395,395,384,duplo,Norris & Piastri
8,5,99,8,1,3,395,395,381,duplo,Norris & Piastri
8,5,99,8,1,4,395,395,378,duplo,Norris & Piastri
8,5,99,8,1,5,395,395,376,duplo,Norris & Piastri
8,5,99,8,1,6,395,395,374,duplo,Norris & Piastri
8,5,99,8,1,7,395,395,372,duplo,Norris & Piastri
8,5,99,8,1,9,395,395,368,duplo,Norris & Piastri
8,5,99,8,1,10,395,395,367,duplo,Norris & Piastri
8,5,99,8,1,99,395,395,366,duplo,Norris & Piastri
8,5,99,99,2,1,391,388,391,duplo,Norris & Verstappen
8,5,99,99,3,1,391,385,391,duplo,Norris & Verstappen
8,5,99,99,4,1,391,382,391,duplo,Norris & Verstappen
8,5,99,99,5,1,391,380,391,duplo,Norris & Verstappen
8,5,99,99,6,1,391,378,391,duplo,Norris & Verstappen
8,5,99,99,7,1,391,376,391,duplo,Norris & Verstappen
8,5,99,99,8,1,391,374,391,duplo,Norris & Verstappen
8,5,99,99,9,1,391,372,391,duplo,Norris & Verstappen
8,5,99,99,10,1,391,371,391,duplo,Norris & Verstappen
8,5,99,99,99,1,391,370,391,duplo,Norris & Verstappen
8,6,1,6,2,1,399,387,399,duplo,Norris & Verstappen
8,6,1,6,3,1,399,384,399,duplo,Norris & Verstappen
8,6,1,6,4,1,399,381,399,duplo,Norris & Verstappen
8,6,1,6,5,1,399,379,399,duplo,Norris & Verstappen
