sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,ganhos_norris,ganhos_piastri,ganhos_verstappen,pontos_empate,tipo_empate,pilotos_empatados
8,5,1,8,1,7,395,395,380,5,29,14,395,duplo,Norris & Piastri
8,5,1,8,1,9,395,395,376,5,29,10,395,duplo,Norris & Piastri
8,5,1,8,1,10,395,395,375,5,29,9,395,duplo,Norris & Piastri
8,5,1,8,1,99,395,395,374,5,29,8,395,duplo,Norris & Piastri
8,5,1,10,3,2,392,385,392,2,19,26,392,duplo,Norris & Verstappen
8,5,1,10,4,2,392,382,392,2,16,26,392,duplo,Norris & Verstappen
8,5,1,10,5,2,392,380,392,2,14,26,392,duplo,Norris & Verstappen
8,5,1,10,6,2,392,378,392,2,12,26,392,duplo,Norris & Verstappen
8,5,1,10,7,2,392,376,392,2,10,26,392,duplo,Norris & Verstappen
8,5,1,10,8,2,392,374,392,2,8,26,392,duplo,Norris & Verstappen
8,5,1,10,9,2,392,372,392,2,6,26,392,duplo,Norris & Verstappen
8,5,1,10,99,2,392,370,392,2,4,26,392,duplo,Norris & Verstappen
8,5,2,8,1,2,395,395,391,5,29,25,395,duplo,Norris & Piastri
8,5,2,8,1,3,395,395,388,5,29,22,395,duplo,Norris & Piastri
8,5,2,8,1,4,395,395,385,5,29,19,395,duplo,Norris & Piastri
8,5,2,8,1,5,395,395,383,5,29,17,395,duplo,Norris & Piastri
8,5,2,8,1,6,395,395,381,5,29,15,395,duplo,Norris & Piastri
8,5,2,8,1,7,395,395,379,5,29,13,395,duplo,Norris & Piastri
8,5,2,8,1,9,395,395,375,5,29,9,395,duplo,Norris & Piastri
8,5,2,8,1,10,395,395,374,5,29,8,395,duplo,Norris & Piastri
8,5,2,8,1,99,395,395,373,5,29,7,395,duplo,Norris & Piastri
8,5,2,99,3,2,391,385,391,1,19,25,391,duplo,Norris & Verstappen
8,5,2,99,4,2,391,382,391,1,16,25,391,duplo,Norris & Verstappen
8,5,2,99,5,2,391,380,391,1,14,25,391,duplo,Norris & Verstappen
8,5,2,99,6,2,391,378,391,1,12,25,391,duplo,Norris & Verstappen
8,5,2,99,7,2,391,376,391,1,10,25,391,duplo,Norris & Verstappen
8,5,2,99,8,2,391,374,391,1,8,25,391,duplo,Norris & Verstappen
8,5,2,99,9,2,391,372,391,1,6,25,391,duplo,Norris & Verstappen
8,5,2,99,10,2,391,371,391,1,5,25,391,duplo,Norris & Verstappen
8,5,2,99,99,2,391,370,391,1,4,25,391,duplo,Norris & Verstappen
8,5,3,7,2,1,397,388,397,7,22,31,397,duplo,Norris & Verstappen
8,5,3,7,3,1,397,385,397,7,19,31,397,duplo,Norris & Verstappen
8,5,3,7,4,1,397,382,397,7,16,31,397,duplo,Norris & Verstappen
8,5,3,7,5,1,397,380,397,7,14,31,397,duplo,Norris & Verstappen
8,5,3,7,6,1,397,378,397,7,12,31,397,duplo,Norris & Verstappen
8,5,3,7,8,1,397,374,397,7,8,31,397,duplo,Norris & Verstappen
8,5,3,7,9,1,397,372,397,7,6,31,397,duplo,Norris & Verstappen
8,5,3,7,10,1,397,371,397,7,5,31,397,duplo,Norris & Verstappen
8,5,3,7,99,1,397,370,397,7,4,31,397,duplo,Norris & Verstappen
8,5,3,8,1,2,395,395,390,5,29,24,395,duplo,Norris & Piastri
8,5,3,8,1,3,395,395,387,5,29,21,395,duplo,Norris & Piastri
8,5,3,8,1,4,395,395,384,5,29,18,395,duplo,Norris & Piastri
8,5,3,8,1,5,395,395,382,5,29,16,395,duplo,Norris & Piastri
8,5,3,8,1,6,395,395,380,5,29,14,395,duplo,Norris & Piastri
8,5,3,8,1,7,395,395,378,5,29,12,395,duplo,Norris & Piastri
8,5,3,8,1,9,395,395,374,5,29,8,395,duplo,Norris & Piastri
8,5,3,8,1,10,395,395,373,5,29,7,395,duplo,Norris & Piastri
8,5,3,8,1,99,395,395,372,5,29,6,395,duplo,Norris & Piastri
8,5,4,8,1,2,395,395,389,5,29,23,395,duplo,Norris & Piastri
8,5,4,8,1,3,395,395,386,5,29,20,395,duplo,Norris & Piastri
8,5,4,8,1,4,395,395,383,5,29,17,395,duplo,Norris & Piastri
8,5,4,8,1,5,395,395,381,5,29,15,395,duplo,Norris & Piastri
8,5,4,8,1,6,395,395,379,5,29,13,395,duplo,Norris & Piastri
8,5,4,8,1,7,395,395,377,5,29,11,395,duplo,Norris & Piastri
8,5,4,8,1,9,395,395,373,5,29,7,395,duplo,Norris & Piastri
8,5,4,8,1,10,395,395,372,5,29,6,395,duplo,Norris & Piastri
8,5,4,8,1,99,395,395,371,5,29,5,395,duplo,Norris & Piastri
8,5,6,8,1,2,395,395,387,5,29,21,395,duplo,Norris & Piastri
8,5,6,8,1,3,395,395,384,5,29,18,395,duplo,Norris & Piastri
8,5,6,8,1,4,395,395,381,5,29,15,395,duplo,Norris & Piastri
8,5,6,8,1,5,395,395,379,5,29,13,395,duplo,Norris & Piastri
8,5,6,8,1,6,395,395,377,5,29,11,395,duplo,Norris & Piastri
8,5,6,8,1,7,395,395,375,5,29,9,395,duplo,Norris & Piastri
8,5,6,8,1,9,395,395,371,5,29,5,395,duplo,Norris & Piastri
8,5,6,8,1,10,395,395,370,5,29,4,395,duplo,Norris & Piastri
8,5,6,8,1,99,395,395,369,5,29,3,395,duplo,Norris & Piastri
8,5,7,8,1,2,395,395,386,5,29,20,395,duplo,Norris & Piastri
8,5,7,8,1,3,395,395,383,5,29,17,395,duplo,Norris & Piastri
8,5,7,8,1,4,395,395,380,5,29,14,395,duplo,Norris & Piastri
8,5,7,8,1,5,395,395,378,5,29,12,395,duplo,Norris & Piastri
8,5,7,8,1,6,395,395,376,5,29,10,395,duplo,Norris & Piastri
8,5,7,8,1,7,395,395,374,5,29,8,395,duplo,Norris & Piastri
8,5,7,8,1,9,395,395,370,5,29,4,395,duplo,Norris & Piastri
8,5,7,8,1,10,395,395,369,5,29,3,395,duplo,Norris & Piastri
8,5,7,8,1,99,395,395,368,5,29,2,395,duplo,Norris & Piastri
8,5,7,9,2,1,393,388,393,3,22,27,393,duplo,Norris & Verstappen
8,5,7,9,3,1,393,385,393,3,19,27,393,duplo,Norris & Verstappen
8,5,7,9,4,1,393,382,393,3,16,27,393,duplo,Norris & Verstappen
8,5,7,9,5,1,393,380,393,3,14,27,393,duplo,Norris & Verstappen
8,5,7,9,6,1,393,378,393,3,12,27,393,duplo,Norris & Verstappen
8,5,7,9,7,1,393,376,393,3,10,27,393,duplo,Norris & Verstappen
8,5,7,9,8,1,393,374,393,3,8,27,393,duplo,Norris & Verstappen
8,5,7,9,10,1,393,371,393,3,5,27,393,duplo,Norris & Verstappen
8,5,7,9,99,1,393,370,393,3,4,27,393,duplo,Norris & Verstappen
8,5,99,8,1,2,395,395,384,5,29,18,395,duplo,Norris & Piastri
8,5,99,8,1,3,395,395,381,5,29,15,395,duplo,Norris & Piastri
8,5,99,8,1,4,395,395,378,5,29,12,395,duplo,Norris & Piastri
8,5,99,8,1,5,395,395,376,5,29,10,395,duplo,Norris & Piastri
8,5,99,8,1,6,395,395,374,5,29,8,395,duplo,Norris & Piastri
8,5,99,8,1,7,395,395,372,5,29,6,395,duplo,Norris & Piastri
